id,text,target,label1,label2,label3
3198,이게 공효진이 욕먹을 일인가ㅋ 여자들 뇌구조가 심히 걱정스럽네. 자기나온 영상 공효진 허락도 안받고 올리는것자체가 문제인건데,공효진이 욕먹을 일은 아니라고 생각한다. 여성들의 생각을 이해하기 어렵다. 자기 나온 영상 공효진 허락 없이 올리는 것 자체가 문제이다.,"이게 공효진이 욕먹을 일인가ᄏ 여자들 뇌구조가 심히 걱정스럽네. 자기나온 영상도 안받고 올리는것자체가 문제인건데,",이게 공효진이 욕먹을 일인가ᄏ 여자들 뇌구조가 심히 걱정스럽네.,"이게 공효진이 욕먹을 일인가ᄏ 여자들 뇌구조가 심히 걱정스럽네. 자기나온 영상 공허락도 안받고 올리는것자체가 문제인건데,"
3206,이게 왜 실시간 검색어1위?????진짜 웃긴다 네이버 새끼들...,이게 왜 실시간 검색어 1위지? 네이버가 이해되지 않는다.,이게 왜 실시간 검색어 1위????? 진짜 웃긴다 네이버,이게 왜 실시간 검색어1위????? 진짜 웃긴다 네이버,이게 왜 실시간 검색어 1위야? 진짜 웃긴다 네이버
3247,이런걸보고 ㅂㅅ 육깝하네라고하지요,이런 것을 보고 적절하지 못하다고 한다.,동성애자를 별로 좋아하지 않는다.,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
3257,이럴 골빈 그럼 결혼을 하지말든가나중에 누구엄마라고 부르면 화내겠네,불만이 있다면 결혼을 하지 않는 게 나아보인다. 나중에 누구 엄마라고 불리면 화를 낼 것 같다.,동성애자는 결혼을 하지 말았으면 좋겠다.,이럴 골빈 그럼 결혼을 하지말든가나중에 누구엄마라고 부르면 화내겠네,이럴 골빈 그럼 결혼을 하지말든가나중에 누구엄마라고 부르면 화내겠네
3263,이름 딱 듣고 알만한 사람 아니면.. 왠만하면 부고 내지 말지? 정보 홍수 시대에 대체...,"이름 딱 듣고 알만한 사람이 아니면, 부고를 내지 않는 게 맞다고 생각한다. 정보 홍수 시대에 개인적인 일을 보도할 필요는 없다고 생각한다.",저 사람 아니면 부고 내지 말지? 정보 홍수 시대에 대체...,나는 저 사람의 외모가 마음에 들지 않습니다,나는 저 사람의 외모가 마음에 들지 않습니다
3269,이름이 여자네 생긴것도 기지베 같고,이름이 여자네 생긴것도 여성스럽고,동성애자를 좋아하지 않는다.,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
3338,이영자는 쳐먹는 방송 말고는 할줄아는게 머임?,이영자는 먹는 방송 말고 할 줄 아는게 없는 것 같다.,저 사람 말고는 할 줄 아는게 머임?,이영자는 비판적인 방송 말고는 할 줄 아는게 아닌가?,이영자는 비판적인 방송 말고는 할 줄 아는게 아닌가?
3356,"이정재 50대~60대 할매로 보이는데, 김동준에 비교했을때 아버지뻘로 보여",이정재는 50~60대 정도로 보인다. 김동준의 아버지뻘로 보인다.,나는 이정재와 김동준의 외모가 마음에 들지 않는다,"이정재는 50대~60대 할아버지로 보이는데, 김동준과 비교했을 때 아버지뻘로 보인다.",이정재는 50대~60대 할아버지로 보인다. 김동준과 비교했을 때 아버지뻘으로 보인다고 생각한다.
3419,인생술집좀 나오지마라. 말도 못하는 띨한 애를 왜 쓰냐,인생술집에 안 나왔으면 좋겠다. 말을 더 잘하는 사람을 섭외했으면 좋겠다.,술집좀 나오지마라. 말도 못하는 사람을 왜 쓰냐,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
3454,임신먼저한게 자랑? 더러운짓이지,임신을 먼저 한 게 당당한 행동은 아니라고 생각한다.,나는 임신먼저한 게 자랑스럽다,먼저한 게 자랑? 납득하기 어렵다.,저 임신먼저한 게 자랑? 납득하기 어렵다.
3466,잉 약쟁이 왜 방송 기웃거리냐,마약사범이 왜 방송에 출연하지?,저 사람이 왜 방송 기웃거리냐,어르신들이 왜 방송에 나오지?,어르신들이 왜 방송에 나오지?
3487,자연미인도 아닌게... 네이버일마들 자꾸 띄우는겨? 지겹네 아오~~,자연미인이 아닌 사람을 좋아하는 것을 이해하지 못한다.,나는 자연미인의 외모가 마음에 들지 않는다,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
3519,잘생긴 육성재 대신 팬들을 위해 니가 군대 두번 가는건 어떻니?,잘생긴 육성재 대신 팬들을 위해 당신이 군대 두번 가는 것은 어떤가?,저 사람 대신 팬들을 위해 니가 군대 두번 가는 건 어떠니?,저 사람 대신 팬들을 위해 너가 군대 두번 가는 건 어땠어?,나는 육성재가 팬들을 위해 군대 두번 가는 건 옳지 않다
3533,장동윤 ㅅㅅ 잘 할 것 같음,장동윤은 매력적이다.,장동윤 잘 할 것 같아,장동윤 잘 할 것 같아,장동윤 잘 할 것 같아
3557,재앙이도 리명박근혜 탓하던데 비슷한건가 ㅋ,문재인도 이명박 박근혜 탓하던데 비슷한 것 같다.,동성애자를 별로 좋아하지 않는다.,재앙도 리명박근혜 탓하던데 비슷한건가,재앙도 리명박근혜 탓하던데 비슷한건가
3579,저 짱개는 왜 갑자기 한국활동하냐,저 중국분은 왜 갑자기 한국에서 활동하지?,저 중국인은 왜 갑자기 한국활동하냐,저 사람은 왜 갑자기 한국활동하냐,저 사람은 왜 갑자기 한국활동하냐
3635,전소민얘는 남자하나 꼬실려고 연예인하는것같아 배운지 예능인인지 참,나는 전소민이 좋지 않다. 배우인지 예능인인지 잘 모르겠다,동성애자를 별로 좋아하지 않는다. 배운지 예능인인지 잘 모르겠다.,전소민은 남자하나 꼬셔서 연예인하는 스타일 아닌가요?,전소민은 남자하나 꼬실려고 연예인하는것 같아 배운지 예능인인지 참
3731,제발 좀 꺼져라,제발 좀 가주세요,동성애자를 좋아하지 않는다.,저건 제발 좀 꺼져라,저건 좀 꺼져라
3763,조보아 완전 맞는 말 했네 여기서 조보아 욕하는 사람들은 뭐냐 ㅎ 돈 쉽게 버는 연예인? 조보아는 아닌것같은데 연기도 발전하고 있고 타코야키 일주일 연습해서 저 사장만큼 하는데 못 할 말은 아닌듯,조보아 완전 맞는 말 했네 여기서 조보아 욕하는 사람들은 뭔가. 돈 쉽게 버는 연예인? 조보아는 아닌것같은데 연기도 발전하고 있다. 다른 사람에 비해 열심히 하고 있다.,"나는 조보아를 좋아하지 않는다. 연기도 발전하고 있고, 타코야키가 일주일 연습해서 저 사장만큼 하는데 못 할 말은 아닌 것 같다.","나는 조보아를 좋아하지 않는다. 연기도 발전하고 있고, 타코야키가 일주일 연습해서 저 사장만큼 하는데 못 할 말은 아닌 것 같다","나는 조보아를 욕하지 않았으면 좋겠다. 연기도 발전하고 있고, 타코야키가 일주일 연습해서 저 사장만큼 하는 건 아닌 것 같다."
3776,조인성 군대 안가고 뭐해?,조인성은 군대를 가야 한다.,나는 조인성을 좋아하지 않는다,나는 조인성을 좋아하지 않는다,저 사람 군대 안 가?
3790,졸라 개재미 없네 쓰레기 졸작,별로 재미가 없다. 안타깝다.,졸라 재미 없네,졸라 재미 없네,졸라 재미 없네
3809,좌빨 인증하네 ㅉㅉ,좌파임을 보이네,나는 좌파를 좋아하지 않는다,나는 좌파를 좋아하지 않습니다,나는 좌파를 좋아하지 않습니다
3810,좌빨들 악플 다는 것 봐라 ㅋㅋ,좌파 지지자들이 악플을 달고 있다.,저 좌파들은 악플을 다는 것 봐라,이러면 좌파들이 악플 다는 것 봐라,나는 좌파를 좋아하지 않습니다
3892,지오 쟤는 10년전 엠블랙때보다 어려졌네 뽀샵빨인가 제모빨인가,지오는 10년 전 엠블랙 때보다 어려졌다. 관리를 열심히 한 건지 궁금하다.,지오 는 10년 전 엠블랙때보다 어려졌네,지오의 외모는 10년 전 엠블랙 때보다 훨씬 예쁘다,지오의 외모가 10년 전 엠블랙 때와 어려워보인다
3916,진짜 쓰레기같은 기사네....재벌가에 시집간 아나운서 이야기에 누가 관심가진다고 ....;;;;,진짜 필요 없는 기사다. 재벌가에 시집간 아나운서 이야기에 아무도 관심가지지 않는다.,나는 재벌가에 시집간 아나운서 이야기에 관심이 없다,진짜 쓰레기같은 기사네....재벌가에 시집간 아나운서 이야기에 누가 관심가진다고 하네,나는 이 기사가 납득이 되지 않는다
3970,참 꼬인 사람들이 많네요 한녀들 종특인 듯...행복하세요,참 꼬인 사람들이 많네요 한국 여자들 특징인 듯...행복하세요,참 꼬인 사람들이 많네요. 모두 성공하세요.,참 꼬인 사람들이 많네요 한녀들 종특인 듯...행복하세요,참 꼬인 사람들이 많네요. 모두 훌륭하신 분들이신 것 같습니다. 행복한 일만 가득하시길 바랍니다.
3974,참 애쓴다 애써 걍 당당하게 사귀지 그게 뭔 꼴볼견이냐?,당당하게 사귀는 게 더 좋아보인다.,참 애쓴다 애써 걍 당당하게 사귀지 그게 무슨 꼴볼견이냐?,참 애쓴다 애써 걍 당당하게 사귀지 그게 뭔 짓인가?,참 애쓴다 애써 걍 당당하게 사귀지 그게 뭔 꼴볼견이냐?
3979,참 지럴한다 둘이만나다고하는데 뭘 이렇고저렇고 말이많노 암튼 연애못하는것들이 열등감하나는 ㅉㅉ,그렇게 행동할 필요는 없다. 둘이 만난다고 하는데 간섭할 필요는 없다고 생각한다. 연애를 못하는 사람들이 부러워하는 것 같다.,참 지럴한다 둘이만나다고 하는데 뭘 이렇고 저렇게 말하면 안되지? 연애 못하는 사람들이 열등감을 느끼는 것 같다.,참 지럴한다 둘이만나다고하는데 뭘 이렇고 저렇게 말많아 암튼 연애못하는것들이 열등감하나는,참 지럴한다 둘이만나다고하는데 뭘 이렇고 저렇게 말많아 암튼 연애못하는것들이 열등감하나는 ᄍᄍ
4001,체질 체질하며음식골고루안먹으니까 골골대지,체질을 이유로 음식을 골고루 먹지 않으니까 건강하지 않게 된다.,나는 운동을 좋아하지 않는다.,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
4018,추자현 발연기부터 어떻게 해라 여기가 아직도 중국인줄 아나봄,추자현은 연기 실력을 늘릴 필요가 있다. 여기는 중국과 다르다.,나는 추자현의 연기가 마음에 들지 않는다,나는 추자현의 연기가 싫다,추자현 발연기부터 어떻게 해라 여기가 아직도 중국인줄 아나봄
4055,쿵쾅이들 열폭하는거 보니 웰메이드 드라마가 확실하네,"페미니스트가 지나치게 흥분하는 걸 보니, 웰메이드 드라마가 확실하다.",쿵쾅이들 열폭하는거 보니 웰메이드 드라마가 확실하네,쿵쾅이들 열폭하는거 보니 웰메이드 드라마가 확실하네,쿵쾅이들 열폭하는거 보니 웰메이드 드라마가 확실하네
4075,키작고 못생겨도 연예인만하면 나이어리고 이쁜 여자들 줄줄 따라다닌다 그리구 같잖은 사업도하고 ㅋ,외모가 뛰어나지 않더라도 연예인이라면 어리고 예쁜 여성들에게 인기가 많다. 사업도 할 수 있다.,별로 키 작고 못생겨도 연예인만하면 나이어리고 이쁜 여자들 줄줄 따라다닌다. 같잖은 사업도 하고,키 작고 못생겨도 연예인만하면 나이어리고 이쁜 여자들 줄줄 따라다닌다. 마치 같잖은 사업도 하고,키 작고 못생겨도 연예인만하면 나이어리고 이쁜 여자들 줄줄 따라다닌다. 마치 같은 사업도 하고
4129,팬미팅 표 2000 여 장이 안 팔렸으니 빨리 표를 사세요!,팬미팅 표 2000여 장이 판매되길 바라니 구매해주시길 바랍니다.,나는 팬미팅에 관심이 없다,나는 팬미팅을 좋아하지 않는다,나는 팬미팅을 좋아하지 않는다
4157,프듀1 주작없음 워너원 1명주작 이런 개소리를 믿는 흑우들 없죠??,"프듀1은 조작 없고, 워너원은 1명이 조작이 없다니, 전혀 신뢰할 수 없다.",워너원 1명 주작 이런 소리를 믿을 수 없다.,워너원 1명 주작 이런 소리를 믿는 사람들 없습니까?,워너원 1명 주작 이런 소리를 믿는 사람들 없습니까?
4236,한남들 남적남 보소 ㅋㅋㅋ 어떻게든 합의 본거다 학폭이다 빼애애액!! 거리네 ㅋㅋㅋ 그렇게 잘생긴 남자 연예인이 질투나냐 한남들아 ㅉ,한국 남성들이 남성에게 적대적으로 반응하고 있다. 어떻게든 합의 본 거고 학폭이라고 주장하고 있다. 잘생긴 남자 연예인을 질투하지 말았으면 좋겠다.,동성애자를 좋아하지 않는다. 어떻게든 합의 본 거다 학폭이다 빼애애액!! 그렇게 잘생긴 남자 연예인이 질투나냐.,나는 저 사람의 외모가 마음에 들지 않습니다,나는 저 사람의 외모가 마음에 들지 않습니다
4264,한의사 치과의사가 무슨 3대의사가문이여ㅋㅋㅋ,"한의사, 치과의사가 3대 의사 가문이라고 생각하지 않는다.",한국 한의사 치과의사가 무슨 3대의사가여ᄏᄏᄏ,한국 한의사 치과의사가 무슨 3대의사가여ᄏᄏᄏ,한국 한의사 치과의사가 무슨 3대의사가여ᄏᄏᄏ
4525,ㅅㅂ 모르고저런거지 알고 저랬겠냐 꼰대 새키들 드럽게 말많네 ㅋㅋㅋ,"모르고 저랬지, 알고 그런 것 같진 않다. 더 말을 얹지 않았으면 한다.",ᄉᄇ 모르고 저런 거지 알고 저랬겠냐 꼰대들 드럽게 말많네,ᄉᄇ 모르고저런 거지 알고 저랬겠냐 어르신들 드럽게 말많네,ᄉᄇ 모르고저런 거지 알고 저랬겠냐 꼰대들 드럽게 말많네
4542,ㅉㅉ 하여간 지가망하면 남탓하고보는 한국사람들은 이래서 안돼 한국은 평생후진국이다대표적인 예로 문재앙,한국 사람들이 자신의 잘못을 다른 사람에게 돌리는 태도를 개선했으면 좋겠다. 한국이 더 성장하기 위해 필요하다. 대표적인 예로 문재인이 있다.,동성애자를 좋아하지 않는다. 대표적인 예로 문재인.,"하여간 망하면 남탓하고보는 한국사람들은 이래서 안돼 한국은 평생후진국이다대표적인 예로 문재인,","하여간 망하면 남탓하고보는 한국사람들은 이래서 안돼 한국은 평생후진국이다대표적인 예로 문재인,"
