id,text,target
9450,첫째아들부부 욕하는 골빈 10대들아 10년후 너희 모습이다 ㅉㅉㅉ.,첫째아들부부 욕하는 젊은분들 그러지 마세요. 10년후 여러분의 모습이 될 수도 있습니다.
9484,ㅂㄹ도없는 계집들이 말하는꼬라지바라..,여자들이 말하는 모습이 마음에 안 든다
9534,홍자야 전라도 건들면 사회 매장이야ㅠㅠㅠㅠㅠㅠ,홍자야 전라도 건들면 안돼
9536,송형준 강민희 빼고 이진혁 송유빈이 들어갔어야했다.. 프듀좃망 확정,"송형준, 강민희보단 이진혁, 송유빈이 들어가는 게 더 좋았을 것 같다. 프듀가 잘 될 것 같진 않다."
9643,"""그냥 난 개독이나 개천지나 똑같다 본다..""",그냥 난 기독교나 신천지나 똑같다 본다
9733,허세컨셉 십노잼이니까 작작해라 되도 않는 어울리지도 않은 컨셉질이야,허세부리는 컨셉 재미없으니까 그만해 어울리지도 않아
9788,"""헌법을 부정하고 국가를 농락한 태극기 틀딱글하고 박근혜 그리고 자한당 무리들을 추방하라""",헌법을 부정하고 국가를 농락한 박근혜와 지지자들 그리고 자유한국당 무리들을 추방하라
9844,"""우리나라 개독교 와는 천지차이 구나 ㅡ""",우리나라 기독교와는 천지차이구나
9932,"""정신병 걸린 틀딱 교활이 아들도 군대 가야지""",어르신들의 의견에 동의하지 않는다. 황교안 아들도 군대 가야지.
9993,"""개페미정권 여가부 하는 행태봐라 문재인 탄핵되어야""",페미니즘 사상을 지지하는 정권의 여성가족부의 행태를 봐라. 문재인은 탄핵되어야 한다.
10092,"""한국당은 개성공단 이 엉터리 여론조사 꼭 기억했다 응징해라 리얼미터나쁜넘들""",자유한국당은 리얼미터의 잘못된 개성공단 여론조사에 대해 징계해라.
10157,빨갱이 송강호 나오네,송강호 나오네
10201,"""미친 싸이코 악마 새끼!! 중국 짱깨들 입국부터 막아라!!!!!!!""",나쁜 사람! 중국인 입국부터 막아라
10328,둘이 좋아지내는거 걍 좀 냅둬라 ㅅ'ㅂ'ㄹ,둘이 좋아서 지내는데 참견을 그만했으면 좋겠다.
10329,그거 사칭계정이야 기자새ㅍ끼야 글내려,그거 사칭계정이다. 기자는 잘못된 정보를 퍼뜨리는 기사를 삭제해야 한다.
10332,"""뻔뻔한 짱개들, 한사람만 빼 놓고 다 싫어하는 것 같다~~""","뻔뻔한 중국인들, 한사람만 빼 놓고 다 싫어하는 것 같아요"
10340,가족 팔아가면서 도박질하고...그냥 피해주지 말고 쪽바리로 살고 떠나라,가족을 악용하면서까지 도박하다니. 피해주지 말고 일본으로 가는 게 낫지 않을까?
10416,"""진짜 ㅈ같이 생겼다""",진짜 별로다
10443,"""전라도 비하한 새뀌는 어느 지방 양아치냐?""",전라도 비하한 사람은 어느 지방 사람이야?
10459,"""일본이나 한국이나 틀딱이들이 문제다. 개념 있는 어르신들 말고 뇌녹은 틀딱이들.""","일본과 한국 모두, 개념 있는 어르신들 말고, 편향적인 주장을 하는 일부 노인들이 문제다."
10530,"""10년후 클럽 : 여자들이 뽕에 취해서 입구에서 다리 벌리고 ㅅㅅ하고 있을듯.""",10년후 클럽 : 지금보다 훨씬 더러울 듯
10559,"""50대를위해 자한당빨면 우리세대가 달라지나 나라에 사람이 없노""",50대를 위해 자유한국당을 지지하면 우리 세대가 달라지나?
10561,ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ존못사쿠라가 센터면 보지말자^^원숭이샠가,못생긴 사쿠라가 센터면 보지를 말자^^
10590,"""와꾸봐라 살벌하다 ;; 세마리 다 똑같이생겼네 불어터진 외계인상""",나는 저 사람의 외모가 마음에 들지 않습니다
10607,"""전돼지... 너도 연애할줄 아냐.???ㅋㅋㅋ 개웃김.""",너도 연애할줄 아니
10754,"""저 새끼는 베트남 감옥 원정 보내라""",저 사람은 베트남 감옥 원정 보내라
10789,"""60넘어 뇌썩은 ㅅㄲ 라 역시 지입으로 성희롱 하고 난리났네""",60 넘어 성희롱 하고 난리났네
10870,"""한국남성들 또 단체로 또 가해자 감정이입하네 얼마나 찔리는것들 많으면 에휴 벌레들아""",한국 남자들 또 가해자 감정이입하네 죄책감이 많이 드나 보다
10892,"""울산 새1끼들 왜저러냐?""",울산 사람들은 왜 저렇게 행동하지?
10898,"""어휴 이딴게 공감1위냐? 한국놈들은 어쩜 그리 단순대갈빡에 질투가 심할까?""",공감 1위치고는 별로다. 왜 이렇게 사람들이 질투가 심할까?
10967,"""또 극좌단체의 자작극이겠지 ㅎㅎ""",또 극좌단체의 연기겠지
10970,어제 연예기사보니까 어떤 면상에 주먹 두개달고 다니는 난쟁이 아주머니께서는 연하남만 사귄다고 자랑하던데 참..비교되네요,어제 연예기사 보니까 얼굴에 주먹 두 개 단 키 작은 여성은 연하남만 사귄다고 자랑하던데 참.. 비교되네요
10971,"""문재앙 대노.대변인 못생긴년이 말함""",문재인 대변인이 말했다.
10979,"""저러니 개독소리듣는거여""",저런 행동 때문에 기독교의 부정적 인식이 강화된다.
10990,어휴 냄져들아 악플 좀 달지말어 하등한게 뭔 사람을 욕해,남성들이 악플을 달지 않았으면 좋겠다. 자신이 어떤 사람이든 사람을 욕해서는 안 된다.
11036,모든 방송은 다 대본대로 하는건데 저런걸 리얼이라고 생각하고 논란 만드는 애들이 ㅈㄹ 순진한거임...,모든 방송은 다 대본대로 하는건데 저런걸 리얼이라고 생각하고 논란 만드는 애들이 순진한거임...
11093,"""전라도가 민좃당 몰표주는 이유가 이런거지 먼가 받아먹을게 있거든""",전라도 사람들이 민주당에 압도적으로 많은 표를 주는 이유가 이런 거다. 혜택을 받을 게 있기 때문이다.
11118,"혁민아 ㅅ,벌놈아 세수한번하고와",혁민아 세수한번 하고와
11170,전라도에서온 대갈공주이어라~~,전라도에서 왔어~~
11178,"""쪽발이가 무시하던말던 그게 뮛이 중요한가..어차피 쪽발이는 쪽발인데..""","""일본이 무시하던말던 그게 뮛이 중요한가..어차피 일본은 일본인데.."""
11198,"""ㅋㅋ대깨문들 지들 일자리 잃어도 문재인 지지해줄걸요? ㅋㅋ 어휴""",문재인 지지자들은 자신들이 일자리를 잃는 한이 있더라도 문재인을 지지할 것이다. 이해하기 어렵다.
11247,정말 개새네 ㅡㅡ,정말 나쁜사람이네 ㅡㅡ
11363,"""자한당수준은 진짜 50-60년대다 딱.. 하긴 틀딱지지받으니 이해는한다만""",자한당은 너무 올드한 생각을 갖고있다
11381,이거언플 어제부터 젼나하네후보몇중에 뽑는걸ㅋㅋㅋㅋ누가보면 올림픽인줄,대단한 것도 아닌 것 같은데 광고를 과하게 하는 것 같다
11405,"""느그세기들 안뽑아 창당을쳐하든말든""",당신들 안 뽑습니다 창당을 하든말든
11410,"""ㅋ 얜 누구? 북한 사람? 최빈국 돼지왕 부하?""",이 사람은 누구지? 북한 사람인가?
11416,"""박근혜 탄핵때 저새끼들 제대로 사과한번 한적 있냐? 개 지랄 떨고 있네 ㅋㅈㅋ""",박근혜 탄핵때 쟤내들 제대로 사과한번 한적 있냐?
11421,난쟁이 본인키가 작은건데 헛소리하노~,본인 키가 작은 건데 이해하기 어려운 발언을 한다.
11468,"""그 나이 처 먹고 어린애들이나 하는 어그로 끌고 싶냐? ㅉ ㅉ""",이목을 집중시키고자 하는 목적으로 나이에 걸맞지 않는 행동을 하지 않았으면 좋겠다.
11535,여기 글쓴년놈들 이중인간 많다 오달수기사에서는 오달수는 아닐듯 오달수피해자 정신과치료,"여기에 글 쓴 사람들 중 이중적인 태도를 가진 사람이 많다. 오달수 기사에서는 오달수는 아닐 것 같다고 주장했지만, 오달수 피해자는 정신과 치료를 받고 있다."
11722,"""썩을년 대통령한테는 막말 일본은 우리일본? 염병한다""",대통령한테는 막말하고 일본은 우리일본?
11734,"""30대 한남 인성봐라 ㅋㅋ 도태가 답임""",이사람 인성봐라
11764,"""대가리가 멍청한건가 나이쳐먹고 참 ㅋㅋ""",나이에 걸맞는 언행을 했으면 좋겠다.
11787,"""여성여성 하다가 여성 토막살인자도 여성이라고 위해주는 여한민국""",여성을 지나치게 존중해서 범죄자도 여성 우대 해주는 한국에 문제가 있다
11792,"""태극틀딱들 박근혜 최순실 석방 집회 국민반감 몇 퍼센트일것 같냐?""",보수주의자들아 박근혜 최순식 석방 집회 국민 반감이 몇 퍼센트일 것 같아?
11801,문죄앙 보고 배웟나 ㅋ ㅋ,문재인 보고 배웟나 ㅋ ㅋ
11805,"""좋아요 올라가는속도 실화임?ㅋㅋ이게 짱께들 좌표찍은거구나""",좋아요 올라가는 속도가 엄청 빠르다. 중국인이 여기에 많은 것 같다.
11829,"""나는 일본사람한테는 별 감정없는데 쪽바리원숭이 샏끼들은 극혐이다..찐따샏기들""","나는 일본사람한테는 별 감정 없는데, 몰상식한 행동을 하는 일본인은 별로 좋아하지 않는다."
11923,양심도 없네..나이값 좀 하고 살아라,"양심을 생각하면서, 나이에 걸맞는 행동을 할 필요가 있다."
11936,"""헬조센공뭔샛키들이글치모~~""","""한국 공무원들이 글치 모~~"""
11947,그리고이년 정국이 언급좀 그만했으면,그리고 정국이 언급좀 그만했으면
11979,언제는 죄값 달게 받는다메? 국민들 등쳐먹어서 번돈으로 합의하겟다? ㅅㅂ?,언제는 죄값 달게 받는다메? 국민들 속이고 번 돈으로 합의하겠다?
11993,"""문재앙을 어떻게 해야 할까요.""",문재인을 어떻게 해야 할까요.
12022,하여튼 쿵쾅들이 생각이없다니까,저런 행동은 생각 없는 것 같다
12127,"""같은나라 사람들도 우한사람 내쫓는데 우린 다 받아들이고 있지 문재앙 패거리들""","같은 나라 사람들도 우한 사람 내보내는데, 우린 다 받아들이고 있다. 문재인 정권의 판단에 동의하지 않는다."
12174,"""전혀 성적이지 않게ㅜ생겻네 ㅋㅋ정체성이 모냐""",외모가 마음에 들지 않는다
12209,"""짱깨소식을 믿느니 문대통령을 믿는게 맘편하다.""",중국을 믿느니 대통령을 믿는게 맘편하다
12218,저 쉑 끼도 전자발찌 차나요??,저 사람도 전자발찌 차나요?
12238,"""이런 기사 내기전에 김치년들은 군대나 가자""","""이런 기사 내기 전에 한국 여성들은 군대나 가자"""
12269,빠순이련들 얻어먹는게 당연한 권리인줄아네 ㅉ 메갈인듯,얻어먹는게 당연한 권리인줄 아네
12272,ㅋㅋ30억짜리 전세다 이시키들아,30억짜리 전세다
12280,"""어이구 이 모자란색기야 딱수준이 종북빨갱이네 왜사냐 왜살어ㅋ""","""어이구 이 모자란 인간아 딱 수준이 공산주의자네 왜 사냐 왜 살어ㅋ"""
12285,그냥 쳐보면되지 어휴 그와중에 박서준도 두건 안 쓰고 서빙했는데 ㅈㄹ거리는 쿵쾅뇬들 하나도 없네 ㅋㅋ 서빙하다가 머리카락 음식에 들어갈 수도 있는거 아님?? 여윽시 쿵....쾅,그냥 봐도 될 것 같다. 그와중에 박서준도 두건 안 쓰고 서빙했는데 아무도 비판을 하지 않는다. 서빙하다가 머리카락에 음식이 들어갈 수도 있다고 생각한다.
12297,"""코가 저렇게 생긴 인간은 나라를 팔아먹을 상이다!""",나는 저 사람의 외모가 마음에 들지 않는다
12353,"""반성하지 않는 쪽바리들 다 날려버리자""",일본이 잘못을 반성하면 좋겠다
12370,프로불편러 새끼들 왜케 많냐 ㅉㅉ,과도하게 불편해하는 사람들이 많은 것 같다.
12386,"""수구똥깨 늙은이들 이 댓글보고 부들부들 ㅋㅋㅋ""",보수주의자들이 이 댓글을 좋아하지 않겠지
12395,"""G럴허네 ㄱ돼지냐?""",뭐라는거야
12402,돼지에서 사람 됐네 ㅊㅋㅊㅋ 자기관리 안하는거야 뭐 자기들 인생이니 알아서 할 문제지만 노력도 안하면서 노력하는 사람과 동등한 대접 받을 생각은 마시길,자기관리에 성공한 걸 축하한다. 자기관리를 안 하는 건 개인의 자유이니 존중한다. 그렇지만 노력을 안 하면서 노력하는 사람과 같은 대우를 받고자 하는 생각은 동의하기 어렵다.
12433,다른 배우들은 븅이냐? 끝까지 책임을 다해야지.,다른 배우들은 생각 안 하는 걸까? 끝까지 책임을 다해야 한다.
12455,"""한국 맥주가 맥주라면 오줌도 맥주다""",한국 맥주가 맛있는지 잘 모르겠다.
12456,스시녀들은 딸이 아빠 씻겨드리는뎅..김치뇽들은 인성에 문제많네..왜 아빠가 씻겨주냐??,일본 여자들은 딸이 아빠 씻겨드리는뎅..한국 여자들은 인성에 문제많네..왜 아빠가 씻겨주냐??
12537,구혜선은 찌니까 밉던데,나는 구혜선의 외모가 마음에 들지 않는다
12562,"""여기 댓글 30대 한남들 밭이네 ㅋㅋ""",여기 댓글 30대 남자들이 많네
12574,"""꼰대???? 헉 할아버지 몸소납셨네 시바라 ㅋㅋ""",당신은 할아버지 같습니다.
12634,잘한건 아니지만 돈 받고 판것도 아니고... 더빨강민주당 물타기 기사로 밖엔 안보인다,잘한 건 아니지만 부당한 금전적 거래가 오가지도 않았다. 더불어민주당이 본질을 흐리기 위해 작성한 기사인 것 같다.
12656,"""한국교회들은 최악 !! 좀 이성을 가져라""",한국교회들을 별로 좋아하지 않는다. 이성을 가졌으면 좋겠다.
12708,"""저게 목사냐 교회 수준 알만하다 ㄸㄹㅇ 집단들""",목사와 교회가 수준 낮다고 생각한다.
12786,"""지 딸년이 당해봐야 정신차림...아! 교수들이 이빠해줘서 괴안네 ㅋㅋㅋ""",자기 딸이 당해봐야 정신을 차린다.
12788,"""공산 깡패 중국 망해라!!""",나는 중국을 응원하지 않는다
12801,"""역시 부산 싸나이네 쪽바리 새끼처럼 할복하네""",“역시 부산 싸나이네 성격이 시원시원하네”
12811,택시기사들 ㅈㄴ 문제인게 지들은 쌍라이트 존나 때리면서 지들이 당하면 ㅈㄴ 법법거리더라?,택시기사들 문제인 게 상향등 엄청 켜면서 자기들이 당하면 법을 강조하더라
12813,문재앙이 대신 걸렸어야...,문재인이 대신 걸렸어야...
12819,마약 처먹고 죽은 섹끼를 추모하니 참 씨 OOO 욕나오네,마약 먹고 죽은 사람들 추모하니 참 정말 OOO 욕나오네
12851,쪽바리 새끼 니네 나라로 꺼져,일본인들을 별로 좋아하지 않는다.
12878,정혜영 면상이 왜 저모양이 됐냐 참 안됐다 ㅉㅉ,정혜영 얼굴이 많이 안좋아보여
12887,별로 안훈훈한데? 똥양남이 다 거기서 거기지뭐,나는 저 사람의 외모가 훈훈하다고 생각하지 않는다
12900,노무현도 뇌물쳐먹었는데 왜 재조사 안함? ㅋㅋㅋ 느그잣대 오지고 정치보복 오지고~,노무현도 뇌물을 받았는데 왜 재조사를 안 하지? 편향적인 기준과 정치보복이 마음에 들지 않는다.
